"weapons/80mm_60_type_98_naval_user_cannon";"8 cm/60 Type 98 cannon";"Canon de 8 cm/60 Type 98";"Cannone da 8cm/60 Tipo 98";"8 cm/60 Type 98 Geschütz";"Cañón Tipo 98 de 8 cm/60";"80-мм/60 орудие Тип 98";"Działo Typ 98 kal. 8 cm/60";"8 cm/60 kanón Typ 98";"8 cm/60 Type 98 top";"76 毫​米 九​八​式​八​厘​防​空​炮";"六〇口径九八式八糎高角砲";"Canhão de 8 cm/60 Type 98";"80-мм/60 гармата Type 98";"8 cm/60 Type 98 cannon";"8 cm/60 Type 98 ágyú";"8 cm/60 98식 함포";"80-мм/60 орудие Тип 98";"Tun tip 98, cal. 8 cm/60";"76 毫​米​九​八​式​八​糎​高​角​炮";"76 毫​米​九​八​式​八​厘​高​角​炮";"Pháo nòng 8 cm/60 Type 98"
"80mm_common_type_98";"76.2 mm Type 98 HE";"76.2 mm Type 98 HE";"HE da 76,2mm Tipo 98";"76,2 mm Typ 98 HE";"76.2 mm Tipo 98 HE";"76,2-мм ОФ Тип 98";"76,2 mm Typ 98 HE";"76.2 mm Typ 98 HE";"76.2 mm Type 98 HE";"常​规​弹";"76.2 mm Type 98 HE";"76,2 mm Type 98 HE";"76,2-мм ОФС Type 98";"76.2 mm Type 98 HE";"Type 98 HE";"76,2 mm 98식 HE";"76,2-мм ОФ Тип 98";"PE tip 98, cal. 76,2 mm";"高​爆​彈";"通​常​弹";"76.2 mm Type 98 HE"
"80mm_common_type_98_tf";"76.2 mm Type 98 HE-TF";"HE-TF de 76.2 mm Type 98";"HE-TF da 76.2mm tipo 98";"7,62 cm Typ 98 HE-ZZ";"76.2 mm Tipo 98 HE-TF";"76,2-мм ОФ-ДВ Тип 98";"76,2 mm Typ 98 HE-TF";"76.2 mm Typ 98 HE-TF";"76.2 mm Type 98 HE-TF";"常​规​弹 (时​间​引​信)";"76.2 mm Type 98 HE-TF";"76.2 mm Type 98 HE-TF";"76,2-мм ОФС-ДП Type 98";"76.2 mm Type 98 HE-TF";"Type 98 HE-TF";"76.2 mm 98식 HE-TF";"76,2-мм ОФ-ДВ Тип 98";"76.2 mm Type 98 HE-TF";"76.2 毫​米 九​八​式​高​爆​彈​（定​時​引​信）";"76.2 毫​米 98 式​尾​翼​稳​定​高​爆​破​片​榴​弹";"76.2 mm Type 98 HE-TF"
"weapons/13_2mm_76_type93_naval_user_machinegun";"13.2 mm Type 93 machine gun";"Mitrailleuse de 13,2 mm Type 93";"Mitragliatrice da 13.2mm Tipo 93";"13,2 mm Typ 93 Maschinengewehr";"Ametralladora Tipo 93 de 13.2 mm";"13,2-мм пулемёт Type 93";"Karabin maszynowy Typ 93 kal. 13,2 mm";"13,2 mm kulomet Typ 93";"13.2 mm Type 93 makineli tüfek";"13.2 毫​米 九​三​式​机​枪";"13.2 mm Type 93 機関銃";"Metralhadora de 13,2 mm Type 93";"13,2-мм кулемет Type 93";"13.2 mm Type 93 machine gun";"13,2 mm-es Type 93 géppuska";"13.2 mm 93식 기관총";"13,2-мм пулемёт Type 93";"13.2 mm Type 93 machine gun";"13.2 毫​米​九​三​式​機​槍";"13.2 毫​米​九​三​式​机​枪";"Súng máy 13.2 mm Type 93"
"weapons/76mm_50cal_mk33_twin_naval_user_cannon";"3 inch/50 Mk.33 cannon"
"weapons/76mm_50_eu_mk33_twin_naval_user_cannon";"76 mm/50 Mk.33 cannon";"Canon de 76 mm/50 Mk 33";"Cannone da 76mm/50 Mk.33";"76 mm/50 Mk.33 Geschütz";"Cañón Mk.33 de 76 mm/50";"76-мм/50 орудие Mk.33";"Działo kal. 76 mm/50 Mk.33";"76 mm/50 kanón Mk.33";"76 mm/50 Mk.33 top";"76 毫​米 3 英​寸​/50 Mk 33 舰​炮";"76mm/50 Mk.33砲";"Canhão de 76 mm/50 Mk.33";"76-мм/50 гармата Mk.33";"76 mm/50 Mk.33 cannon";"76 mm/50 Mk.33 cannon";"76 mm/50 Mk.33 함포";"76-мм/50 орудие Mk.33";"76 mm/50 Mk.33 cannon";"76 毫​米 3 英​寸​/50 Mk 33 艦​炮";"76 mm/50 Mk.33 cannon";"Pháo nòng 76 mm/50 Mk.33"
"weapons/jp_324mm_mark_46_torpedo";"12.75 inch Mark 46 torpedo"
"weapons/jp_324mm_mark_46_torpedo/short";"Mark 46";"Mark 46";"Mk.46";"Mark 46";"Mark 46";"Mark 46";"Mark 46";"Mark 46";"Mark 46";"Mk 46";"Mark 46";"Mark 46";"324-мм Mark 46";"Mark 46";"Mark 46";"Mark 46";"Mark 46";"Mk. 46, cal. 324 mm";"Mark 46";"Mk 46";"Mark 46"
"weapons/us_324mm_mark_44_torpedo";"12.75 inch Mark 44 torpedo"
"weapons/us_324mm_mark_44_torpedo/short";"Mark 44";"Mark 44";"Mk.44";"Mark 44";"Mark 44";"Mark 44";"Mark 44";"Mark 44";"Mark 44";"Mk 44";"Mark 44";"Mark 44";"Mark 44";"Mark 44";"Mk. 44";"Mark 44";"Mark 44";"Mark 44";"Mark 44";"Mk.44";"Mark 44"
"weapons/203mm_60_skc_34_naval_user_cannon";"20.3 cm/60 SK C/34 cannon"
"weapons/105mm_60_sk_c33_naval_user_cannon";"10.5 cm/60 SK C/33 AA cannon"
"weapons/105mm_60_sk_c33_df_naval_user_cannon";"10.5 cm/60 SK C/33 AA cannon"
"weapons/102mm_45_4in_qf_mark15_naval_user_cannon";"4 inch/45 Mark XVI cannon"
"weapons/152mm_57_b38_naval_user_cannon";"152 mm/57 B-38 cannon"
"weapons/100mm_70_sm_5_1_naval_user_cannon";"100 mm/70 SM-5-1 cannon"
"weapons/37mm_67_70k_twin_v11_naval_user_cannon";"37 mm/67 twin automatic V-11 cannon";"Canons automatiques jumelés de 37 mm/67 V-11";"Cannone binato da 37mm automatico V-11";"37 mm/67 V-11 Zwillings-Maschinenkanone";"Cañón automático doble V-11 de 37 mm/67";"37-мм/67 спаренная автоматическая установка В-11";"Podwójne działo automatyczne 37 mm/67 V-11";"37 mm/67 dvojitý autokanón V-11";"37 mm/67 ikiz otomatik V-11 top";"37 毫​米​/67 V-11 双​联​装​炮​座";"37mm/67 V-11連装機関砲";"Autocanhão duplo de 37 mm/67 V-11";"37-мм/67 спарена автоматична установка В-11";"37 mm/67 twin automatic V-11 cannon";"37 mm/67 twin automatic V-11 cannon";"37 mm/67 V-11 쌍열기관포";"37-мм/67 спаренная автоматическая установка В-11";"37 mm/67 twin automatic V-11 cannon";"37 毫​米​/67 V-11 雙​連​裝​炮​座";"37 mm/67 twin automatic V-11 cannon";"Pháo đôi tự động nòng 37 mm/67 V-11"
"weapons/127mm_5_40_type_89_naval_user_cannon";"5 inch/40 Type 89 cannon"
"weapons/uk_533mm_21in_mk9_torpedo";"533 mm Mk.IX wet-heater torpedo";"Torpille de 533 mm Mk.IX (Propulsion vapeur)";"Siluro da 533mm a riscaldamento d'acqua Mk.IX";"21 Inch Mk. IX (Nassvorwärmung) Dampfgas-Torpedo";"Torpedo de calentamiento húmedo Mk.IX de 533 mm";"533-мм парогазовая торпеда Mk.IX";"Torpeda parogazowa Mk.IX kal. 533 mm";"533 mm paroplynové torpédo Mk.IX";"533 mm Mk.IX wet-heater torpido";"533 毫​米 Mk IX 湿​式​热​动​力​鱼​雷";"533 mm Mk.IX ウェットヒーター\t魚雷";"Torpedo de 533 mm Mk.IX wet-heater";"533-мм парогазова торпеда Mk.IX";"533 mm Mk.IX wet-heater torpedo";"533 mm-es Mk. IX nedves hevítésű torpedó";"533 mm Mk.IX 증기 추진식 어뢰";"533-мм парогазовая торпеда Mk.IX";"533 mm Mk.IX wet-heater torpedo";"533 毫​米 Mk IX 魚​雷​（濕​式​熱​動​力）";"533 毫​米 Mk IX 鱼​雷​（湿​式​热​动​力）";"Ngư lôi hơi nước 533 mm Mk.IX"
"weapons/uk_533mm_21in_mk9_torpedo/short";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk. IX";"Mk.IX";"Mk.IX";"Mk.IX";"Mk IX";"Mk IX";"Mk.IX"
"weapons/82mm_bm_37_mortar_naval_user_cannon";"82 mm BM-37 mortar";"Mortier de 82 mm BM-37";"Mortaio da 82mm BM-37";"82 mm BM-37 Mörser ";"Mortero BM-37 de 82 mm";"82-мм миномёт БМ-37";"Moździerz BM-37 kal. 82 mm";"82 mm moždíř BM-37";"82 mm BM-37 havan topu";"82 毫​米 BM-37 迫​击​炮";"82 mm BM-37 迫撃砲";"Morteiro de 82 mm BM-37";"82-мм міномет БМ-37";"82 mm BM-37 minobacač";"82 mm-es BM-37 aknavető";"82 mm BM-37 박격포";"82-мм миномёт БМ-37";"82 mm BM-37 mortar";"82 毫​米 BM-37 迫​擊​炮";"82 毫​米 BM-37 迫​击​炮";"Súng cối 82 mm BM-37"
"82mm_o_832_he";"82 mm O-832 mortar bomb"
"weapons/bomb_ussr_82mm_o_832";"82 mm BM-37 mortar";"Mortier de 82 mm BM-37";"Mortaio da 82mm BM-37";"82 mm BM-37 Mörser ";"Mortero BM-37 de 82 mm";"82-мм миномёт БМ-37";"Moździerz BM-37 kal. 82 mm";"82 mm moždíř BM-37";"82 mm BM-37 havan";"BM-37 迫​击​炮";"82 mm BM-37 迫撃砲";"Morteiro BM-37 de 82 mm";"82-мм міномет БМ-37";"82 mm BM-37 minobacač";"82 mm BM-37 mortar";"82 mm BM-37 박격포";"82-мм миномёт БМ-37";"82 mm BM-37 mortar";"82 毫​米 BM-37 迫​擊​炮";"82 毫​米 BM-37 迫​击​炮";"Súng cối 82 mm BM-37"
"weapons/bomb_ussr_82mm_o_832/short";"82 mm BM-37";"82 mm BM-37"
"weapons/203mm_55_8inch_mk14_naval_user_cannon";"8 inch/55 Mark 14 cannon"
"weapons/6_5mm_type_3_naval_user_machinegun";"6.5 mm Maxim machine gun"
"weapons/190mm_7_5inch_45_bl_mk6_naval_user_cannon";"7.5 inch/45 BL Mk.VI cannon"
"weapons/127mm_38_mk12_turret_mk21_single_naval_user_cannon";"5 inch/38 Mk.12 cannon, mount Mk.21"
"weapons/127mm_38_mk12_turret_mk22_twin_naval_user_cannon";"5 inch/38 Mk.12 cannon, mount Mk.22"
"weapons/127mm_38_mk12_turret_mk30_single_naval_user_cannon";"5 inch/38 Mk.12 cannon, mount Mk.30"
"weapons/127mm_38_eu_mk12_turret_mk30_single_naval_user_cannon";"127 mm/38 Mk.12 cannon, mount Mk.30"
"weapons/127mm_38_mk12_turret_mk38_twin_naval_user_cannon";"5 inch/38 Mk.12 cannon, mount Mk.38"
"weapons/127mm_38_mk12_turret_mk28_twin_naval_user_cannon";"5 inch/38 Mk.12 cannon, mount Mk.28"
"weapons/283mm_52_skc_28_naval_user_cannon";"283 mm/52 SK C/28 cannon" C/28 cannon"
"weapons/320mm_mk108_weapon_alfa_rocket_launcher";"320 mm Mark 108 Weapon alfa antisubmarine rocket launcher"
"weapons/320mm_mk108_weapon_alfa_rocket_launcher/short";"320 mm Mk. 108"
"weapons/jp_533mm_type89_torpedo";"533 mm Type 89 torpedo";"Torpille de 533 mm Type 89";"Siluro da 533mm Tipo 89";"533 mm Type 89 torpedo";"Torpedo Tipo 89 de 533 mm";"533-мм торпеда Тип 89";"Torpeda Typ 89 kal. 533 mm";"533 mm torpédo Typ 89";"533 mm Type 89 torpido";"533 毫​米 八​九​式​鱼​雷";"533 mm 89式魚雷";"Torpedo de 533 mm Type 89";"533-мм торпеда Type 89";"533 mm Type 89 torpedo";"533 mm-es Type 89 torpedó";"533 mm 89식 어뢰";"533-мм торпеда Тип 89";"533 mm Type 89 torpedo";"533 毫​米 89 式​魚​雷";"533 毫​米 89 式​鱼​雷";"Ngư lôi 533 mm Type 89"
"weapons/jp_533mm_type89_torpedo/short";"533 mm Type 89";"533 mm Type 89";"533 mm Type 89";"533 mm Type 89";"533 mm Tipo 89";"533-мм Тип 89";"Typ 89 kal. 533 mm";"533 mm typ 89";"533 mm Type 89";"八​九​式";"533 mm 89式";"533 mm Type 89";"533-мм Type 89";"533 mm Type 89";"533 mm-es Type 89";"533 mm 89식";"533-мм Тип 89";"533 mm Type 89";"89 式";"89 式";"533 mm Type 89"
"weapons/jp_533mm_type89_1929_mod1_torpedo";"533 mm Type 89 torpedo"
"weapons/jp_533mm_type89_1929_mod1_torpedo/short";"533 mm Type 89"
"weapons/purposeType/AIR_TO_AIR";"Anti-air Weapons"
"weapons/purposeType/AIR_TO_GROUND";"Anti-ground-target Weapons"
"weapons/purposeType/AIR_TO_SEA";"Anti-ship Weapons"
"weapons/purposeType/ARMORED";"Anti-armour Weapons"
"weapons/purposeType/UNIVERSAL";"Multi-use Weapons"
"weapons/purposeType/FAVORITE";"Favourate Weapons"
"weapons/purposeType/CUSTOM";"Custom Loadouts"
"weapons/203mm_50_8inch_mk8_naval_user_cannon";"8 inch/50 Mark VIII cannon"
"weapons/45mm_89_sm_20_zif_naval_user_cannon";"45 mm/89 SM-20-ZIF automatic cannon"
"weapons/130mm_58_bl_109a_naval_user_cannon";"130 mm/58 gun patt.1957"
"weapons/130mm_58_sm_2_1_naval_user_cannon";"130 mm/58 SM-2-1 cannon"
"weapons/100mm_55_mle_1953_naval_user_cannon";"100 mm/55 MLE model 53 cannon"
"weapons/bomb_de_375mm_erika";"375 mm M/50 Bofors anti submarine rocket launcher";"Lance-roquettes anti-sous-marines de 375 mm M/50 Bofors";"Lanciarazzi Antisub da 375 mm M/50 Bofors";"375 mm M/50 Bofors U-Boot-Raketenabwehr-Raketenwerfer";"Lanzacohetes antisubmarino M/50 Bofors de 375 mm";"375-мм реактивный бомбомёт Bofors M/50";"Wyrzutnia rakiet przeciw okrętom podwodnym Bofors M/50 kal. 375 mm";"375 mm protiponorkový raketomet M/50 Bofors";"375 mm M/50 Bofors anti-denizaltı roketatar";"375 毫​米 博​福​斯 反​潜​火​箭​深​弹​发​射​器";"ボフォース M/50 375mm 対潜\tロケットランチャー";"Lançador de foguetes anti-submarino de 375 mm M/50 Bofors";"375-мм реактивний бомбомет Bofors M/50";"375 mm M/50 Bofors anti submarine rocket launcher";"375 mm-es M/50 Bofors tengeralattjáró-elhárító rakétavető";"375 mm M/50 보포스 대잠로켓 발사기";"375-мм реактивный бомбомёт Bofors M/50";"375 mm M/50 Bofors anti submarine rocket launcher";"375 毫​米​波​佛​斯​反​潛​火​箭​彈​發​射​器";"375 毫​米​博​福​斯​反​潜​火​箭​深​弹​发​射​器";"Bệ phóng rocket chống tàu ngầm 375 mm M/50 Bofors"
"weapons/bomb_de_375mm_erika/short";"M/50 Bofors";"M/50 Bofors";"M/50 Bofors";"M/50 Bofors";"M/50 Bofors";"Bofors M/50";"M/50 Bofors";"M/50 Bofors";"M/50 Bofors";"博​福​斯 M/50";"ボフォース M/50";"M/50 Bofors";"Bofors M/50";"M/50 Bofors";"M/50 Bofors";"M/50 보포스";"Bofors M/50";"M/50 Bofors";"波​佛​斯​反​潛​火​箭​彈";"博​福​斯​反​潜​火​箭​深​弹";"M/50 Bofors"
"weapons/us_533mm_21in_mark35_torpedo";"533 mm Mark 35 torpedo";"Torpille de 533 mm Mark 35";"Siluro da 533 mm Mk. 35";"53,3cm Mk.35 Torpedo";"Torpedo Mark 35 de 533 mm";"533-мм торпеда Mark 35";"Torpeda Mark 35 kal. 533 mm";"533 mm torpédo Mark 35";"533 mm Mark 35 torpido";"533 毫​米 Mk 35 鱼​雷";"533 mm Mark 35 魚雷";"Torpedo de 533 mm Mark 35";"533-мм торпеда Mark 35";"533 mm Mark 35 torpedo";"533 mm-es Mark 35 torpedó";"533 mm 마크 35 어뢰";"533-мм торпеда Mark 35";"533 mm Mark 35 torpedo";"533 毫​米 Mark 35 魚​雷";"533 毫​米 Mark 35 鱼​雷";"Ngư lôi 533 mm Mark 35"
"weapons/us_533mm_21in_mark35_torpedo/short";"533 mm Mk. 35";"533 mm Mk. 35";"533 mm Mk. 35";"533 mm Mk. 35";"533 mm Mk. 35";"533-мм Mk. 35";"Mk. 35 kal. 533 mm";"533 mm Mk. 35";"533 mm Mk. 35";"Mk 35";"533 mm Mk. 35";"533 mm Mk. 35";"533-мм Mk. 35";"533 mm Mk. 35";"533 mm-es Mark 35";"533 mm Mk. 35";"533-мм Mk. 35";"533 mm Mk. 35";"Mark 35";"Mark 35";"533 mm Mk. 35"
"weapons/120mm_45_type_10_naval_user_cannon";"120 mm/45 Type 10 cannon";"Canon de 120 mm/45 Type 10";"Cannone 120/45 Tipo 10";"12 cm/45 Typ 10 Geschütz";"Cañón Tipo 10 de 120 mm/45";"120-мм/45 орудие Тип 10";"Działo Typ 10 kal. 120 mm/45";"120 mm/45 kanón typ 10";"120 mm/45 Type 10 top";"120 毫​米​四​十​五​倍​径​十​年​式​十​二​厘​防​空​炮";"四十五口径十年式十二糎高角砲";"Canhão de 120 mm/45 Type 10";"120-мм/45 гармата Type 10";"120 mm/45 Type 10 cannon";"120 mm/45 Type 10 ágyú";"120 mm/45 10식 함포";"120-мм/45 орудие Тип 10";"120 mm/45 Type 10 cannon";"120 毫​米​四​十​五​口​徑​十​年​式​十​二​糎​炮";"120 毫​米​四​十​五​口​径​十​年​式​十​二​厘​炮";"Pháo nòng 120 mm/45 Type 10"
"weapons/6_5mm_fiat_mod26_naval_user_machinegun";"6.5 mm Model 26 machine gun";"Mitrailleuse de 6,5 mm Mle. 26";"Mitragliatrice da 6.5mm Fiat Modello 26";"6,5 mm Model 26 Maschinengewehr";"Ametralladora Modelo 26 de 6.5 mm";"6,5-мм пулемёт Model 26";"Karabin maszynowy Model 26 kal. 6,5 mm";"6.5 mm kulomet typ 26";"6.5 mm Model 26 makineli tüfek";"6.5 毫​米 菲​亚​特 26 型​机​枪";"6.5mm Model 26機関銃";"Metralhadora de 6,5 mm Model 26";"6,5-мм кулемет Model 26";"6.5 mm Model 26 machine gun";"6.5 mm Model 26 machine gun";"6.5 mm M26 기관총";"6,5-мм пулемёт Model 26";"6.5 mm Model 26 machine gun";"6.5 毫​米 菲​亞​特 26 型​機​槍";"6.5 mm Model 26 machine gun";"Súng máy 6.5 mm Model 26"
"weapons/13_2mm_76_breda_mod31_naval_user_machinegun";"13.2 mm Breda Model 31 machine gun";"Mitrailleuse de 13,2 mm Breda Modèle 31";"Mitragliatrice da 13,2mm Breda Mod.31";"13,2 mm Breda Modell 31 Maschinengewehr";"Ametralladora Breda Modelo 31 de 13.2 mm";"13,2-мм пулемёт Breda Model 31";"Karabin maszynowy Breda Mod.31 kal. 13,2 mm";"13,2 mm kulomet Breda model 31";"13,2 mm Breda Model 31 makineli tüfek";"13.2 毫​米 布​雷​达 1931 型​机​枪";"13,2 mm Breda Model 31 機関銃";"Metralhadora de 13,2 mm Breda Model 31";"13,2-мм кулемет Breda Model 31";"13.2 mm Breda Model 31 machine gun";"13,2 mm-es Breda modello 31 géppuska";"13,2 mm 브레다 M31 기관총";"13,2-мм пулемёт Breda Model 31";"13.2 mm Breda Model 31 machine gun";"13.2 毫​米​布​雷​達 1931 型​機​槍";"13.2 毫​米​布​雷​达 1931 型​机​枪";"Súng máy 13,2 mm Breda Model 31"
"weapons/it_450mm_si170_torpedo";"450 mm wet-heater torpedo S.I.170/450X5,25"
"weapons/it_450mm_si170_torpedo/short";"S.I.170"
"weapons/203mm_50_ansaldo_mod1924_naval_user_cannon";"203 mm/50 Ansaldo mod.1924 cannon"
"weapons/203mm_50_ansaldo_mod1927_naval_user_cannon";"203 mm/53 Ansaldo mod.1927 cannon"
"weapons/37mm_54_breda_mod1938_mod32_watercool_twin_naval_user_cannon";"37 mm/54 Breda Mod.32 autocannon"
"weapons/37mm_54_breda_mod1938_mod38_aircool_twin_naval_user_cannon";"37 mm/54 Breda Mod.38 autocannon"
"weapons/37mm_54_breda_mod1938_mod39_aircool_single_naval_user_cannon";"37 mm/54 Breda Mod.39 autocannon"
"weapons/40mm_l70_bofors_oto_breda_naval_user_cannon";"40 mm/70 Breda-Bofors type 107 autocannon"
"weapons/rocket_nettuno_mk1_naval_rocket_launcher";"8.1 inch Nettuno anti-ship missile launcher"
"weapons/rocket_nettuno_mk1_naval_rocket_launcher/short";"Nettuno"
"weapons/120mm_45_oto_1926_naval_user_cannon";"120 mm/45 O.T.O. Mod. 1926 cannon"
"weapons/20mm_70_isotta_fraschini_mod1939_naval_user_cannon";"20 mm/70 Scotti-Isotta Fraschini mod.1939 autocannon"
"weapons/135mm_45_oto_mod1938_naval_user_cannon";"135 mm/45 O.T.O. Mod. 1937 cannon"
"weapons/6_5mm_breda_mod30_naval_user_machinegun";"6.5 mm Breda Mod.30 machine gun"
"weapons/20mm_oerlikon_3s_single_naval_user_cannon";"20 mm/70 Oerlikon 3S autocannon";"Canon automatique Oerlikon de 20 mm/70";"Cannone automatico da 20/70 Oerlikon 3S";"20 mm/70 Oerlikon 3S Maschinenkanonen";"Cañón automático Oerlikon 3S de 20 mm/70";"20-мм/70 автоматическая пушка Oerlikon 3S";"Działko automatyczne Oerlikon 3S kal. 20 mm/70";"20 mm/70 automatický kanón Oerlikon 3S";"20 mm/70 Oerlikon 3S otomatik top";"20 毫​米 厄​利​孔 3S 型​防​空​炮";"20 mm/70 Oerlikon 3S 機関砲";"Auto canhão 20 mm/70 Oerlikon 3S";"20-мм/70 автоматична гармата Oerlikon 3S";"20 mm/70 Oerlikon 3S autocannon";"20 mm/70 Oerlikon 3S gépágyú";"20 mm/70 오리콘 3S 기관포";"20-мм/70 автоматическая пушка Oerlikon 3S";"20 mm/70 Oerlikon 3S autocannon";"20 毫​米​厄​利​孔 3S 型​防​空​機​炮";"20 毫​米 /70 欧​瑞​康 3S 自​动​机​炮";"Pháo tự động 20 mm/70 Oerlikon 3S"
"weapons/germ_mine_emc";"EMC moored contact mine";"Mine à orin magnétique EMC";"Mina a contatto EMC";"EMC Ankertaumine mit Kontaktzünder";"Mina de contacto amarrada EMC";"Якорная контактная мина EMC";"Kontaktowa mina kotwiczna EMC";"ukotvená kontaktní mina EMC";"EMC demirlenmiş müsademeli mayın";"EMC 触​发​系​留​水​雷";"EMC 係維触発機雷";"Mina de contacto ancorada EMC";"Якірна контактна міна EMC";"EMC moored contact mine";"EMC lehorgonyzott kontaktakna";"EMC 계류식 자기감응기뢰";"Якорная контактная мина EMC";"EMC moored contact mine";"EMC 觸​發​引​信​繫​留​水​雷";"EMC 触​发​水​雷";"Mìn tiếp xúc neo EMC"
"weapons/germ_mine_emc/short";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC";"EMC"
"weapons/germ_mine_emd";"EMD moored contact mine";"Mine à orin magnétique EMD";"Mina a contatto EMD";"EMD Ankertaumine mit Kontaktzünder";"Mina de contacto amarrada EMD";"Якорная контактная мина EMD";"Kontaktowa mina kotwiczna EMD";"ukotvená kontaktní mina EMD";"EMD demirlenmiş müsademeli mayın";"EMD 触​发​系​留​水​雷";"EMD 係維触発機雷";"Mina de contacto ancorada EMD";"Якірна контактна міна EMD";"EMD moored contact mine";"EMD lehorgonyzott kontaktakna";"EMD 계류식 자기감응기뢰";"Якорная контактная мина EMD";"EMD moored contact mine";"EMD 觸​發​引​信​繫​留​水​雷";"EMD 触​发​水​雷";"Mìn tiếp xúc neo EMD"
"weapons/germ_mine_emd/short";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD";"EMD"
"weapons/germ_mine_emf";"EMF moored magnetic mine";"Mine à orin magnétique EMF";"Mina a contatto EMF";"EMF Ankertaumine mit Magnetzünder";"Mina de fondo magnética EMF";"Якорная магнитная мина EMF";"Magnetyczna mina kotwiczna EMF";"ukotvená magnetická mina EMF";"EMF demirlenmiş müsademeli mayın";"EMF 触​发​系​留​水​雷";"EMF 係維磁気機雷";"Mina magnética ancorada EMF";"Якірна контактна міна EMF";"EMF moored magnetic mine";"EMF lehorgonyzott mágneses akna";"EMF 계류식 자기감응기뢰";"Якорная магнитная мина EMF";"EMF moored magnetic mine";"EMF 觸​發​引​信​繫​留​水​雷";"EMF 触​发​水​雷";"Mìn từ tính neo EMD"
"weapons/germ_mine_emf/short";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF";"EMF"
"weapons/it_mine_elia145_1925";"Vickers-Elia 145/1925 moored magnetic mine";"Mine à orin magnétique Vickers-Elia 145/1925";"Mina magnetica Vickers-Elia 145/1925";"Vickers Elia Ankertaumine mit Magnetzünder";"Mina de fondo magnética Vickers-Elia 145/1925";"Якорная магнитная мина Vickers-Elia 145/1925";"Magnetyczna mina kotwiczna Vickers-Elia 145/1925";"ukotvená magnetická mina Vickers-Elia 145/1925";"Vickers-Elia 145/1925 demirlenmiş manyetik mayın";"维​克​斯​-​伊​莱​亚 145/1925 型​磁​性​引​信​系​留​水​雷";"Vickers-Elia 145/1925 係維磁気機雷";"Mina magnética ancorada Vickers-Elia 145/1925";"Якірна контактна міна Vickers-Elia 145/1925";"Vickers-Elia 145/1925 moored magnetic mine";"Vickers-Elia 145/1925 lehorgonyzott mágneses akna";"빅커스-엘리아 145/1925 계류식 자기감응기뢰";"Якорная магнитная мина Vickers-Elia 145/1925";"Vickers-Elia 145/1925 moored magnetic mine";"維​克​斯​-​伊​萊​亞 145/1925 型​磁​性​引​信​繫​留​水​雷";"维​克​斯​-​伊​莉​雅 145/1925 磁​性​水​雷";"Mìn từ tính neo Vickers-Elia 145/1925"
"weapons/it_mine_elia145_1925/short";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145";"VE 145/1925";"VE 145";"VE 145";"VE 145";"145/1925 型";"VE 145";"VE 145"
"weapons/it_mine_bollo_p125_1932";"Bollo P.125/1932 moored contact mine";"Mine à orin à contact Bollo P.125/1932";"Mina a contatto Bollo P.125/1932";"Bollo P125/1932 Ankertaumine mit Kontaktzünder";"Mina de contacto amarrada Bollo P.125/1932";"Якорная контактная мина Bollo P.125/1932";"Kontaktowa mina kotwiczna Bollo P.125/1932";"ukotvená kontaktní mina Bollo P.125/1932";"Bollo P.125/1932 demirlenmiş müsademeli mayın";"博​洛 P.125 型​触​发​系​留​水​雷";"Bollo P.125/1932 係維触発機雷";"Mina de contacto ancorada Bollo P.125/1932";"Якірна контактна міна Bollo P.125/1932";"Bollo P.125/1932 moored contact mine";"Bollo P.125/1932 lehorgonyzott kontaktakna";"볼로 P.125/1932 계류식 접촉기뢰";"Якорная контактная мина Bollo P.125/1932";"Bollo P.125/1932 moored contact mine";"博​洛 P.125/1932 型​觸​發​引​信​繫​留​水​雷";"波​罗 P.125/1932 型​触​发​水​雷";"Mìn tiếp xúc neo Bollo P.125/1932"
"weapons/it_mine_bollo_p125_1932/short";"P.125";"P.25";"P.125";"P125";"P.125";"P.125";"P.125";"P.125";"P.125";"P.125";"P.125";"P.125";"P.125";"P.125";"P.125/1932";"P.125";"P.125";"P.125";"P.125/1932 型";"P125";"P.125"
